image,caption
2505360288_c972bd29c4.jpg,A wiener dog bites at bubbles made by a bubble blowing machine .
2505988632_9541f15583.jpg,A small girl with brown hair and a big smile is jumping rope .
2507182524_7e83c6de82.jpg,The dog is running after a ball and stirring up dust .
2508249781_36e9282423.jpg,The woman sits on the steps outside .
2509824208_247aca3ea3.jpg,A brown dog runs through the grass .
2510197716_fddca0ac75.jpg,A young girl wearing a pink hat swinging on a swing set .
2510560080_1439fe32f2.jpg,Two young girls are riding horses within a white fence .
2511019188_ca71775f2d.jpg,Two dogs are playing ; one is catching a Frisbee .
2512683710_991c9d466d.jpg,The old looking ship is sailing at sunset
2512876666_9da03f9589.jpg,The dog is standing on top of the rocks next to a man taking a photograph .
2513260012_03d33305cf.jpg,Two dogs running through a low lying body of water .
2514581496_8f4102377e.jpg,White dog with orange bows on ears leaps to reach kitchen counter .
2515247156_c1b759fc33.jpg,Child sliding down a blue slide with mother at the top of the slide .
2516317118_10ae66b87a.jpg,"Toddler in pajamas plays with paper cutouts of the letter "" P "" ."
2518094853_dfce24ce8c.jpg,Large dog running in the field .
251958970_fa6b423f23.jpg,A man stands near a crowd holding a protest sign .
2519812011_f85c3b5cb5.jpg,Some children run through a fountain .
2520909293_9bb7f7364e.jpg,Man holding onto bike handlebars while in midair .
2521062020_f8b983e4b2.jpg,A young boy is getting harnessed and ready to climb a manmade rock wall .
2521213787_ca9b5a1758.jpg,Blue race car driving down narrow road
2521938802_853224f378.jpg,The baseball player holds up his bat ready to swing .
2521983429_33218366bd.jpg,Man and dog standing on rocks next to water
2522230304_1581d52961.jpg,A man with a dark brown shirt is climbing up a rocky elevation .
2522297487_57edf117f7.jpg,A woman holds a baby while another child looks on .
2522467011_cc825d89ac.jpg,The small girl in the red skirt played with the hula hoops .
2522540026_6ee8ab4c6a.jpg,Silver and blue car marked 104 raises dust on road as two background people watch .
2524003134_580e74328b.jpg,A dog swims through the water .
2525455265_f84ba72bd7.jpg,A young woman sits on a bench .
2525716531_e6dedee421.jpg,A man with a quilted glove is bitten by a dog .
2527303359_6c3dc3f282.jpg,A woman in a white dress walks toward the water on a beach with white boots in the foreground .
2527713011_b0ec25aa54.jpg,The race car is speeding up the hill .
252802010_3d47bee500.jpg,Two small dogs run across the green grass .
2528489543_546c1ca81f.jpg,One blue and one green water slide .
2529116152_4331dabf50.jpg,This black man appears to be break dancing on the pavement .
2529205842_bdcb49d65b.jpg,Two basketball players are scrambling for the ball on the court .
2531942624_c3c072064e.jpg,The youngster enjoys playing in the sand .
2532262109_87429a2cae.jpg,Girls in school uniforms .
2532294586_4cd76a837d.jpg,The girl in pink smiles as she rides on a black swing .
2533010184_ef2fd71297.jpg,a woman wearing a scarf over her hair in the distance behind some flowers .
2533414541_362bf043bb.jpg,Spectators watching white and blue race car passing by .
2533424347_cf2f84872b.jpg,Onlookers watch a white stock car that has smoke coming out of the back .
2533642917_a5eace85e6.jpg,Little boy knee-deep in water .
2535746605_8124bf4e4f.jpg,The little girl wearing a red shirt is walking through the grass .
2537119659_fa01dd5de5.jpg,A young boy in blue is chasing a young girl sitting in a play car .
2538423833_d1f492d1fb.jpg,a young noy plays with a dog .
2539933563_17ff0758c7.jpg,Woman standing with a drink in her hand next to a tent .
2540203582_9a9ac92a5d.jpg,The small child with a red helmet rides a scooter on a sidewalk .
2540326842_bb26cec999.jpg,Several children lined up at and looking through a fence .
2540360421_f7c2401da8.jpg,The man in boarding shorts is rock climbing with a red rope .
2540750172_070250ece5.jpg,There are seven people on a yellow and white boat .
2540751930_d71c7f5622.jpg,Young adults dressed casually walk around in a field .
2541104331_a2d65cfa54.jpg,There is a chocolate brown dog running in water .
2541701582_0a651c380f.jpg,An older man and woman ride bikes on the boardwalk near the ocean
2541901399_0a57f4cc76.jpg,A woman in a wheelchair follows a young boy at a park .
2542415282_9240e1b5fc.jpg,Two young girls making upside down cupcake shapes in the sand .
2542662402_d781dd7f7c.jpg,The dog is jumping over the hurdles beside a woman .
254295381_d98fa049f4.jpg,A dog leaps onto the red roof of the doghouse .
2543017787_9720b4fa1c.jpg,A young child wearing a red shirt swinging on a faux tire swing .
2543247940_083f1b7969.jpg,The white dog is lying on the grass and chewing a piece of wood .
2544182005_3aa1332bf9.jpg,A young child wearing a bike helmet rides a two wheel bike .
2544246151_727427ee07.jpg,There is a young child with a red shirt with a skull and crossbones on it .
2544426580_317b1f1f73.jpg,The toddler in suspenders plays with a truck .
254475194_3d8f4dfd53.jpg,A woman and a dog standing in the grass .
2546667441_bbe87a6285.jpg,Black dog with tan markings wearing a blue collar standing on green grass .
2548777800_d7b9cf1c2b.jpg,The boy wearing orange face paint is carrying a toy fish in around his next .
2550109269_bc4262bd27.jpg,Blonde Scottish Terrier with ball in mouth standing on blanket
255266148_7ba7df1a88.jpg,The dog has a blue ball in its mouth .
2552816307_c7c8e7f6b4.jpg,Two dogs swimming .
2552949275_b8cdc450cc.jpg,Dog jumping in the sea .
2553024095_735bc46267.jpg,two young girls wearing bonnets standing by a tree watching a snake nearby .
2553188198_da1123a723.jpg,Two dogs playing with a ball in a puddle .
2554081584_233bdf289a.jpg,The rock climber appears to be stuck between a rock and a hard place .
2554531876_5d7f193992.jpg,There is a professional motorcyclist turning a corner .
2554570943_122da6438f.jpg,Child climbs the inside of a red slide .
2555521861_fc36fd3ab0.jpg,A person on a pulley is dragged across water .
2556392380_ee57514233.jpg,There is a little boy sitting in a chair .
2557129157_074a5a3128.jpg,Blond boy in striped shirt on the swing set .
255741044_1102982213.jpg,Two dogs run up a hill with their tongues out .
2557922709_24d2a9655a.jpg,A young girl with glasses sits and holds two American flags .
2558312618_13d362df66.jpg,The tan dog in a black collar runs across a field .
2558911884_856dfc3951.jpg,Three young boys play outside .
2559114800_17310f3015.jpg,Three dogs running on a racetrack .
2559503010_84f20b3bc9.jpg,The man is looking at watermelons for sale outside of a bank .
2560278143_aa5110aa37.jpg,Basset hound on a grassy slope .
2560388887_55abc9083d.jpg,Three kites are in the air in front of a mountain range .
2561319255_ce5ede291e.jpg,A young girl jumps while playing a red and white guitar .
2561334141_0aacefa5e7.jpg,a man with a stick and ball is playing with his dog at the beach
2561751298_320eef38ec.jpg,Girl on swing in front of building .
2562166462_b43b141d40.jpg,A man wearing a hoodie and jacket is sitting on a bench in a park .
2562347802_c049a2ba88.jpg,Two dogs walking along dirt path .
2562483332_eb791a3ce5.jpg,Two kids playing on playground equipment .
256292144_b53aadae27.jpg,a dog runs across the grass .
2563578471_9a4e4c2ecc.jpg,a young boy wearing a spiderman shirt sitting on a wall next to the beach .
256439287_990ac4a761.jpg,A woman pushing a man in a wheelchair outside .
256444892_efcb3bd824.jpg,People are walking through a crowded street .
2564663851_3a9832e4fc.jpg,Boy plays in outdoor water sprays .
2565350330_c7f305e7f7.jpg,A white haired man lays down his cane and hat and rests next to a tree .
2565618804_8d7ed87389.jpg,A girl kneels on a round fountain that sprays water into the air .
2567035103_3511020c8f.jpg,Two dogs face each other in a field
2568656919_6e49d2a82b.jpg,Two dogs run through shallow water in a bay .
2569643552_23696a9ba5.jpg,Two puppies play with a red chew toy in a field .
2570559405_dc93007f76.jpg,two dogs bark behind a fence .
2572101672_4d699c8713.jpg,The man is standing next to a bird cage .
2573141440_28a762d537.jpg,The small child is sitting in a red playground swing .
2573625591_70291c894a.jpg,Three dogs that are different shades of brown and white are running in a field .
2574230252_f5a1382dd4.jpg,The dog walks in the shallow water .
2574509968_e4692ae169.jpg,The woman sips her drink on the sidewalk .
257588281_39e1c9d929.jpg,Two dogs running through the water with a stick .
2578003921_e23b78e85f.jpg,The person in the red is on a bike .
2578161080_e007c9177a.jpg,Young men looking through a fence .
2578395598_6982734d46.jpg,A white dog with a collar is running .
2578834476_118585730d.jpg,The man races his bike down the hill .
2579266054_1ec58aa92f.jpg,People hang upside down as a roller coaster executes a spiral loop-the-loop .
2579268572_d78f8436cb.jpg,There are multiple people going over a loop on an inverted roller coaster .
2579572274_826598b14a.jpg,A young girl is talking on a cellphone .
2579899436_5086a33c7a.jpg,A young kid is jumping in a puddle .
2580215443_4e64afe3d5.jpg,The people are waiting in line .
2583001715_1ce6f58942.jpg,White dog in midair next to a large yellow ball .
2584412512_6767593f24.jpg,Two dogs play with one another on the lawn .
2584487952_f70e5aa9bf.jpg,A red dog jumping up in a field of tall grass .
2584957647_4f9235c150.jpg,The white dog brings a stick from the water .
2585141045_b496a7b7c4.jpg,A woman holds a bubble wand while a toddler blows bubbles .
2586532797_dcf22a5021.jpg,A black dog retrieves a bird .
2586911841_41b7a48c91.jpg,The girl is wearing a blue shirt and jumping in the air .
2587017287_888c811b5a.jpg,a wet golden retriever is walking through a lake
2587696611_db0378710f.jpg,A young girl with a white dress walks down a dirt road with trees and fields on both sides of the road .
2587818583_4aa8e7b174.jpg,two men are watching three children playing in a ball pit full of colored balls .
2587846523_b177c9a3e3.jpg,The man is throwing a tennis ball for the brown dog to fetch .
2588625139_fdf6610218.jpg,Two young boys playing with hula-hoops .
2588927489_f4da2f11ec.jpg,The little boy is taking a picture with the camera .
2589156742_c46bc82137.jpg,an african american man holds his soda .
2590207488_ddd89037ba.jpg,A black and white dog walks on a beach .
2591110592_ef5f54f91c.jpg,Two girls holding up a dress at an event .
2591603141_33d6397e0a.jpg,One brown and black dog standing in the sand at the beach .
2592711202_55f8c64495.jpg,The girl in a blue dress is eating some blue cotton candy with one shoe off and one shoe on .
2593406865_ab98490c1f.jpg,The man is performing a trick on a skateboard near onlookers .
2593695271_4d9cc9bd6f.jpg,Young boys with backpacks walking down a street .
2594042571_2e4666507e.jpg,Boy in tan hat laughs while sitting near playground equipment .
2594459477_8ca0121a9a.jpg,A little girl stands in a puddle outside .
2594902417_f65d8866a8.jpg,Two brown dogs play with one another in the field .
2595713720_30534e8de2.jpg,The girl is wearing a pink cowgirl hat and pink boots .
2596474836_79468f23a0.jpg,Woman teaching young boy how to swim .
2596514158_c516e57974.jpg,The little boy in a yellow life jacket and goggles jumps into the pool .
2597873827_a5cb3e57ba.jpg,A small boy is kneeling on a step with his hands in the air .
2597958208_e03aa149c9.jpg,Two children playing in a field .
2598979962_c01811cfca.jpg,Female tennis player on grass prepares a two handed backhand .
2600386812_8790879d9a.jpg,The brown dog is standing on the beach as the waves lap up around its feet .
2600442766_e750ec9a56.jpg,Two dogs wearing collars stand outdoors in water up to their chests .
2600867924_cd502fc911.jpg,Two dogs are running in a grassy field .
2601008162_f00eeb5c14.jpg,The person is holding a Canon camera .
2601612082_4b9be27426.jpg,Two parents and a young girl blow up a raft .
2602083686_e8a1af69cf.jpg,Two women in costume ride bikes .
2602415701_7674eb19e4.jpg,Kids jumping into the pool .
2602866141_be9928408d.jpg,Six pre-teen boys posing in front of an old building
2603033456_3584d95116.jpg,Boy running through the water at the beach
2603690144_7a28b1d13c.jpg,a group of children running with a dog down a grassy hill .
2603792708_18a97bac97.jpg,Two people walking on the beach at sunset .
2604825598_593a825b5b.jpg,Two dogs in harnesses running in tall grass .
260520547_944f9f4c91.jpg,The man in shorts and the woman with a dress are walking on the beachfront path .
2607099736_8681f601d9.jpg,Wrestler jumping in the air .
